sim_time,n_batch,hard_ceiling,pool_depth,pooled_total,slots_occupied,slots_empty,slots_dead,slot_size_mb,slipway_multiplier,tasks_running,tasks_completed_cum,ooms_cum,cpu_util,mem_util,mem_avail_mb,beta,lambda_speed,sigma_volume,gamma_variance,merged_factor,alpha_mem,avg_task_latency_ms,p50_latency_ms,p99_latency_ms,theta_confidence,cold_start_phase,balance_metric,prefetch_hit_rate,defrag_merges,regression_r2
0.0,1,14,0,1,1,0,0,1435.7113402061857,1.4249999999999998,1,0,0,0.020833333333333332,0.045615176823671555,3909.1602357302413,1.0,1.4,0.9851851851851852,1.0,0.9754470319980117,0.5,0.0,0.0,0.0,0.7,bootstrap,1.0,0.0,0,0.0
0.2,2,7,1,3,0,2,0,1016.5255474452555,1.4249999999999998,0,2,0,0.0,0.0,4096.0,1.0,1.1968122115092532,0.9623931623931624,1.0,0.9449214474070762,0.5,60.30298206286473,60.30298206286473,0.0,0.712,warmup,1.0,0.0,0,0.0
0.4,2,7,1,3,0,2,0,1016.5255474452555,1.4249999999999998,0,2,0,0.0,0.0,4096.0,1.0,1.1968122115092532,0.9623931623931624,1.0,0.9449214474070762,0.5,60.30298206286473,60.30298206286473,0.0,0.712,warmup,1.0,0.0,0,0.0
0.6,2,6,1,5,2,0,0,1016.5255474452555,1.4249999999999998,2,2,0,0.041666666666666664,0.16084254543499443,3437.188933898263,1.0,1.1968122115092532,0.9623931623931624,1.0,0.9449214474070762,0.5,60.30298206286473,60.30298206286473,0.0,0.712,warmup,1.0,0.0,0,0.0
0.8,2,6,1,5,1,1,0,1016.5255474452555,1.4249999999999998,1,3,0,0.020833333333333332,0.02597538250779108,3989.6048332480877,1.0,1.1968990755598217,0.9623931623931624,1.0,0.946919637392436,0.5,68.42485861259581,60.605964125729464,0.0,0.718,warmup,1.0,0.0,0,0.0
1.0,2,6,1,6,2,0,0,1016.5255474452555,1.4249999999999998,2,3,0,0.041666666666666664,0.05434914248255718,3873.385912391446,1.0,1.1968990755598217,0.9623931623931624,1.0,0.946919637392436,0.5,68.42485861259581,60.605964125729464,0.0,0.718,warmup,1.0,0.0,0,0.0
1.2,2,7,1,6,1,1,0,1016.5255474452555,1.4249999999999998,1,4,0,0.020833333333333332,0.02597538250779108,3989.6048332480877,1.0,1.1936750273962418,0.9623931623931624,0.9993810937523082,0.948291894213332,0.5,80.32022217718787,72.63728791889372,0.0,0.724,warmup,1.0,0.0,0,0.0
1.4000000000000001,2,9,2,8,2,0,0,1016.5255474452555,1.4249999999999998,2,4,0,0.041666666666666664,0.11828042787055593,3611.523367442203,1.0,1.1936750273962418,0.9623931623931624,0.9993810937523082,0.948291894213332,0.5,80.32022217718787,72.63728791889372,0.0,0.724,warmup,1.0,0.0,0,0.0
1.6,2,10,4,10,2,0,0,1016.5255474452555,1.4249999999999998,2,4,0,0.041666666666666664,0.11828042787055593,3611.523367442203,1.0,1.1936750273962418,0.9623931623931624,0.9993810937523082,0.948291894213332,0.5,80.32022217718787,72.63728791889372,0.0,0.724,warmup,1.0,0.0,0,0.0
1.8,2,10,6,12,2,0,0,1016.5255474452555,1.4249999999999998,2,4,0,0.041666666666666664,0.11828042787055593,3611.523367442203,0.9400000000000001,1.1936750273962418,0.9623931623931624,0.9993810937523082,0.9366290188062549,0.5,80.32022217718787,72.63728791889372,0.0,0.724,warmup,1.0,0.0,0,0.0
2.0,2,9,9,15,2,0,0,1016.5255474452555,1.4249999999999998,2,4,0,0.041666666666666664,0.11828042787055593,3611.523367442203,0.7,1.1936750273962418,0.9623931623931624,0.9993810937523082,0.8830019167818669,0.5,80.32022217718787,72.63728791889372,0.0,0.724,warmup,1.0,0.0,0,0.0
2.2,2,9,13,19,2,0,0,1016.5255474452555,1.4249999999999998,2,4,0,0.041666666666666664,0.11828042787055593,3611.523367442203,0.7833333333333333,1.1936750273962418,0.9623931623931624,0.9993810937523082,0.9030906789643267,0.5,80.32022217718787,72.63728791889372,0.0,0.724,warmup,1.0,0.0,0,0.0
2.4,2,10,15,21,2,0,0,1016.5255474452555,1.4249999999999998,2,4,0,0.041666666666666664,0.11828042787055593,3611.523367442203,0.775,1.1936750273962418,0.9623931623931624,0.9993810937523082,0.9011609803865027,0.5,80.32022217718787,72.63728791889372,0.0,0.724,warmup,1.0,0.0,0,0.0
2.6,2,10,18,24,2,0,0,1016.5255474452555,1.4249999999999998,2,4,0,0.041666666666666664,0.11828042787055593,3611.523367442203,0.73,1.1936750273962418,0.9623931623931624,0.9993810937523082,0.8904439968381084,0.5,80.32022217718787,72.63728791889372,0.0,0.724,warmup,1.0,0.0,0,0.0
2.8000000000000003,2,9,19,25,2,0,0,1016.5255474452555,1.4249999999999998,2,4,0,0.041666666666666664,0.11828042787055593,3611.523367442203,0.6777777777777777,1.1936750273962418,0.9623931623931624,0.9993810937523082,0.8773229765988277,0.5,80.32022217718787,72.63728791889372,0.0,0.724,warmup,1.0,0.0,0,0.0
