sim_time,n_batch,hard_ceiling,pool_depth,pooled_total,slots_occupied,slots_empty,slots_dead,slot_size_mb,slipway_multiplier,tasks_running,tasks_completed_cum,ooms_cum,cpu_util,mem_util,mem_avail_mb,beta,lambda_speed,sigma_volume,gamma_variance,merged_factor,alpha_mem,avg_task_latency_ms,p50_latency_ms,p99_latency_ms,theta_confidence,cold_start_phase,balance_metric,prefetch_hit_rate,defrag_merges,regression_r2
0.0,1,48,0,1,1,0,0,1435.7113402061857,1.4249999999999998,1,0,0,0.020833333333333332,0.001638253402108214,4089.2897140649648,1.0,1.4,0.9851851851851852,1.0,0.9754470319980117,0.5,0.0,0.0,0.0,0.7,bootstrap,1.0,0.0,0,0.0
0.2,2,48,0,2,1,1,0,1016.5255474452555,1.4249999999999998,1,1,0,0.020833333333333332,0.11267730626602146,3634.473753534376,1.0,1.381739070061693,0.9623931623931624,1.0,0.9704136317497779,0.5,40.0,40.0,0.0,0.706,warmup,1.0,0.0,0,0.0
0.4,2,22,1,4,2,0,0,1016.5255474452555,1.4249999999999998,2,1,0,0.041666666666666664,0.11318201821803686,3632.406453378921,1.0,1.381739070061693,0.9623931623931624,1.0,0.9704136317497779,0.5,40.0,40.0,0.0,0.706,warmup,1.0,0.0,0,0.0
0.6,2,48,6,9,2,0,0,1016.5255474452555,1.4249999999999998,2,1,0,0.041666666666666664,0.11318201821803686,3632.406453378921,1.0,1.381739070061693,0.9623931623931624,1.0,0.9704136317497779,0.5,40.0,40.0,0.0,0.706,warmup,1.0,0.0,0,0.0
0.8,2,42,11,14,2,0,0,1016.5255474452555,1.4249999999999998,2,1,0,0.041666666666666664,0.11318201821803686,3632.406453378921,1.0,1.381739070061693,0.9623931623931624,1.0,0.9704136317497779,0.5,40.0,40.0,0.0,0.706,warmup,1.0,0.0,0,0.0
1.0,2,45,12,15,2,0,0,1016.5255474452555,1.4249999999999998,2,1,0,0.041666666666666664,0.11318201821803686,3632.406453378921,1.0,1.381739070061693,0.9623931623931624,1.0,0.9704136317497779,0.5,40.0,40.0,0.0,0.706,warmup,1.0,0.0,0,0.0
1.2,2,45,12,15,2,0,0,1016.5255474452555,1.4249999999999998,2,1,0,0.041666666666666664,0.11318201821803686,3632.406453378921,1.0,1.381739070061693,0.9623931623931624,1.0,0.9704136317497779,0.5,40.0,40.0,0.0,0.706,warmup,1.0,0.0,0,0.0
1.4000000000000001,2,48,13,16,2,0,0,1016.5255474452555,1.4249999999999998,2,1,0,0.041666666666666664,0.11318201821803686,3632.406453378921,1.0,1.381739070061693,0.9623931623931624,1.0,0.9704136317497779,0.5,40.0,40.0,0.0,0.706,warmup,1.0,0.0,0,0.0
1.6,2,48,16,19,2,0,0,1016.5255474452555,1.4249999999999998,2,1,0,0.041666666666666664,0.11318201821803686,3632.406453378921,1.0,1.381739070061693,0.9623931623931624,1.0,0.9704136317497779,0.5,40.0,40.0,0.0,0.706,warmup,1.0,0.0,0,0.0
1.8,2,44,19,22,2,0,0,1016.5255474452555,1.4249999999999998,2,1,0,0.041666666666666664,0.11318201821803686,3632.406453378921,1.0,1.381739070061693,0.9623931623931624,1.0,0.9704136317497779,0.5,40.0,40.0,0.0,0.706,warmup,1.0,0.0,0,0.0
