sim_time,n_batch,hard_ceiling,pool_depth,pooled_total,slots_occupied,slots_empty,slots_dead,slot_size_mb,slipway_multiplier,tasks_running,tasks_completed_cum,ooms_cum,cpu_util,mem_util,mem_avail_mb,beta,lambda_speed,sigma_volume,gamma_variance,merged_factor,alpha_mem,avg_task_latency_ms,p50_latency_ms,p99_latency_ms,theta_confidence,cold_start_phase,balance_metric,prefetch_hit_rate,defrag_merges,regression_r2
0.0,1,6,0,1,1,0,0,1435.7113402061857,1.4249999999999998,1,0,0,0.020833333333333332,0.10653541600588923,3659.6309360398777,0.9993644918684593,1.397322859630286,1.222904716095268,1.008278000988316,1.0192816680899397,0.5,0.0,0.0,0.0,0.7,bootstrap,1.0,0.0,0,0.0
0.2,2,9,0,3,1,1,0,1016.5255474452555,1.4249999999999998,1,2,0,0.020833333333333332,0.0011919173606227407,4091.1179064908893,0.9997236106815381,1.3961922215539995,1.1581701850379313,0.8463665459015796,0.9862188076984044,0.5,53.001310191414206,53.001310191414206,0.0,0.712,warmup,1.0,0.0,0,0.0
0.4,26,28,1,9,1,25,0,126.94986326344575,1.4249999999999998,2,6,0,0.041666666666666664,0.0016749688710948618,4089.1393275039954,0.9996050670291318,1.3964406877175606,0.9500000000000001,0.7179069487358514,0.9324908667479105,0.5,70.53183489037937,68.52528437796303,0.0,0.736,accumulate,1.0,0.0,0,0.0
0.6,23,25,2,11,0,23,0,142.5424769703173,1.4249999999999998,2,7,0,0.041666666666666664,0.0016749688710948618,4089.1393275039954,0.9995877876568009,1.3964792140162188,0.9500000000000001,0.7268138834140155,0.9361172820803964,0.5,66.91150477167932,60.0,0.0,0.742,accumulate,1.0,0.0,0,0.0
0.8,21,23,4,15,0,21,0,155.25529542920847,1.4249999999999998,2,9,0,0.041666666666666664,0.0016749688710948618,4089.1393275039954,0.9993410748970515,1.3965747208724746,0.9500000000000001,0.6686798621125127,0.9263144526983105,0.5,62.419163728751755,60.0,0.0,0.748,accumulate,1.0,0.0,0,0.0
1.0,25,27,5,18,0,25,0,128.79617007042086,2.0318597058933783,3,10,0,0.0625,0.003029687184298857,4083.590401293112,0.999302924184438,1.396478833964872,0.9500000000000001,0.7141234916080453,0.9392050525937562,0.5,61.3801612484565,56.014569462899594,0.0,0.76,accumulate,1.0,0.0,0,0.0
1.2,28,30,5,22,0,28,0,115.44724875724435,2.1574964971309316,5,12,0,0.10416666666666667,0.00515763389913948,4074.8743315491247,0.9993644918684593,1.3965285015776692,0.9500000000000001,0.7040134130912422,0.9408944998644744,0.5,58.013551043968086,50.724904705148006,0.0,0.7719999999999999,accumulate,1.0,0.0,0,0.0
1.4000000000000001,32,34,5,25,1,31,0,101.21467137586535,2.398175211881263,6,14,0,0.125,0.021024328634771994,4009.884349911974,0.999332605958149,1.3965079097346962,0.9500000000000001,0.7246111573805152,0.9467952367251792,0.5,146.59807346089968,54.01496138697159,0.0,0.7779999999999999,accumulate,1.0,0.0,0,0.0
1.6,35,39,5,29,2,33,0,93.08741286771229,2.401404687739535,8,16,0,0.16666666666666666,0.023082311750699303,4001.4548510691357,0.9994039042884706,1.3923085195552445,0.9500000000000001,0.5000040161290622,0.9001488196972296,0.5,136.93460684823216,57.60051924097187,0.0,0.7959999999999999,accumulate,1.0,0.0,0,0.0
1.8,38,42,6,32,0,38,0,86.24942550458267,2.366645686411128,7,19,0,0.14583333333333334,0.022426356178179785,4004.1416450941756,0.9994357372967153,1.3931541386682276,0.9500000000000001,0.5000023408596708,0.905310248376301,0.5,124.2271651140885,59.200254633799744,0.0,0.814,accumulate,1.0,0.0,0,0.0
2.0,39,43,6,34,0,39,0,84.20519532524945,2.3466174688157366,8,20,0,0.16666666666666666,0.023689124213492452,3998.969347221535,0.9994450226928243,1.3933158359001818,0.9500000000000001,0.5000023050201579,0.9069966472088998,0.5,122.00412515902933,59.60012731689987,0.0,0.82,accumulate,1.0,0.0,0,0.0
2.2,40,45,6,35,0,40,0,82.10006544211821,2.32236830931071,8,21,0,0.16666666666666666,0.023689124213492452,3998.969347221535,0.9994619489938461,1.3935802298639195,0.9500000000000001,0.5000016230674768,0.9086886284535308,0.5,117.95312228712031,59.200254633799744,0.0,0.826,accumulate,1.0,0.0,0,0.0
2.4,39,43,7,36,0,39,0,84.3731562651285,2.2643091015779424,8,21,0,0.16666666666666666,0.023689124213492452,3998.969347221535,0.9993766741371762,1.3935802298639195,0.9500000000000001,0.5000016230674768,0.9086731219227807,0.5,117.95312228712031,59.200254633799744,0.0,0.826,accumulate,1.0,0.0,0,0.0
