sim_time,n_batch,hard_ceiling,pool_depth,pooled_total,slots_occupied,slots_empty,slots_dead,slot_size_mb,slipway_multiplier,tasks_running,tasks_completed_cum,ooms_cum,cpu_util,mem_util,mem_avail_mb,beta,lambda_speed,sigma_volume,gamma_variance,merged_factor,alpha_mem,avg_task_latency_ms,p50_latency_ms,p99_latency_ms,theta_confidence,cold_start_phase,balance_metric,prefetch_hit_rate,defrag_merges,regression_r2
0.0,1,6,0,1,1,0,0,1392.6399999999999,1.5,1,0,0,0.020833333333333332,0.10653541600588923,3659.6309360398777,0.9993644918684593,1.397322859630286,1.222904716095268,1.008278000988316,1.0192816680899397,0.5,0.0,0.0,0.0,0.7,bootstrap,1.0,0.0,0,0.0
0.2,2,9,0,3,1,1,0,994.7428571428571,1.5,1,2,0,0.020833333333333332,0.0011919173606227407,4091.1179064908893,0.9998718300644784,1.3961922215539995,1.1581701850379313,0.8463665459015796,0.9862480493954983,0.5,53.001310191414206,53.001310191414206,0.0,0.712,warmup,1.0,0.0,0,0.0
0.4,26,28,1,9,1,25,0,126.60363636363635,1.5,2,6,0,0.041666666666666664,0.0016749688710948618,4089.1393275039954,0.9999986571214176,1.3964406877175606,0.9500000000000001,0.7179069487358514,0.9325642880194072,0.5,70.53183489037937,68.52528437796303,0.0,0.736,accumulate,1.0,0.0,0,0.0
0.6,23,25,2,11,0,23,0,142.1061224489796,1.5,2,7,0,0.041666666666666664,0.0016749688710948618,4089.1393275039954,0.9999996596011647,1.3964792140162188,0.9500000000000001,0.7268138834140155,0.936194413257624,0.5,66.91150477167932,60.0,0.0,0.742,accumulate,1.0,0.0,0,0.0
0.8,21,23,4,15,0,21,0,154.73777777777778,1.5,2,9,0,0.041666666666666664,0.0016749688710948618,4089.1393275039954,0.9999991293436523,1.3965747208724746,0.9500000000000001,0.6686798621125127,0.9264364140319519,0.5,62.419163728751755,60.0,0.0,0.748,accumulate,1.0,0.0,0,0.0
1.0,25,27,5,18,0,25,0,126.4205581000026,2.539824632366723,3,10,0,0.0625,0.003029687184298857,4083.590401293112,0.9999990254570819,1.396478833964872,0.9500000000000001,0.7141234916080453,0.9393358637274647,0.5,61.3801612484565,56.014569462899594,0.0,0.76,accumulate,1.0,0.0,0,0.0
1.2,28,30,5,22,0,28,0,113.41872736601655,2.6968706214136646,5,12,0,0.10416666666666667,0.00515763389913948,4074.8743315491247,0.9999991902029155,1.3965285015776692,0.9500000000000001,0.7040134130912422,0.9410139823006574,0.5,58.013551043968086,50.724904705148006,0.0,0.7719999999999999,accumulate,1.0,0.0,0,0.0
1.4000000000000001,33,35,6,25,1,32,0,96.71111111111111,3.0,5,14,0,0.10416666666666667,0.004707031203306955,4076.7200001912547,0.999998869837851,1.3965079097346962,0.9500000000000001,0.7246111573805152,0.9469214504208215,0.5,146.59807346089968,54.01496138697159,0.0,0.7779999999999999,accumulate,1.0,0.0,0,0.0
1.6,36,40,6,29,2,34,0,89.27179487179487,3.0,7,16,0,0.14583333333333334,0.006765014319234264,4068.2905013484165,0.9999991198283934,1.3923085195552445,0.9500000000000001,0.5000040161290622,0.9002560145902037,0.5,136.93460684823216,57.60051924097187,0.0,0.7959999999999999,accumulate,1.0,0.0,0,0.0
1.8,38,42,7,32,0,38,0,85.00351322671706,2.95830710801391,6,19,0,0.125,0.006109058746714746,4070.9772953734564,0.9999991902029155,1.3931541386682276,0.9500000000000001,0.5000023408596708,0.9054123029013805,0.5,124.2271651140885,59.200254633799744,0.0,0.814,accumulate,1.0,0.0,0,0.0
2.0,39,44,7,34,0,39,0,83.02714879045973,2.933271836019671,7,20,0,0.14583333333333334,0.007371826782027413,4065.8049975008157,0.9999992492848797,1.3933158359001818,0.9500000000000001,0.5000023050201579,0.9070972170621211,0.5,122.00412515902933,59.60012731689987,0.0,0.82,accumulate,1.0,0.0,0,0.0
2.2,40,45,7,35,0,40,0,80.96744186046512,2.9029603866383873,7,21,0,0.14583333333333334,0.007371826782027413,4065.8049975008157,0.9999992753616067,1.3935802298639195,0.9500000000000001,0.5000016230674768,0.9087863124915294,0.5,117.95312228712031,59.200254633799744,0.0,0.826,accumulate,1.0,0.0,0,0.0
2.4,39,43,8,36,0,39,0,83.23136125552539,2.830386376972428,7,21,0,0.14583333333333334,0.007371826782027413,4065.8049975008157,0.9999990170268487,1.3935802298639195,0.9500000000000001,0.5000016230674768,0.908786265537272,0.5,117.95312228712031,59.200254633799744,0.0,0.826,accumulate,1.0,0.0,0,0.0
2.6,37,41,9,44,0,37,0,88.60133204683257,2.2951202828385124,10,25,0,0.20833333333333334,0.01059074745390276,4052.6202984288143,0.9999986263346827,1.3941346453373797,0.9500000000000001,0.5000007741205011,0.9137697123006322,0.5,105.1355435229156,52.02913892579919,0.0,0.844,accumulate,1.0,0.0,0,0.0
2.8000000000000003,42,46,9,48,0,42,0,78.83623275801384,2.014822694332598,10,29,0,0.20833333333333334,0.01059074745390276,4052.6202984288143,0.99999891792234,1.3946004545181108,0.9500000000000001,0.5000004114780803,0.920258999216884,0.5,95.88382553436178,51.18121180436397,0.0,0.868,accumulate,1.0,0.0,0,0.0
3.0,44,48,9,51,2,42,0,76.01500450530418,1.801483834116738,12,30,0,0.25,0.01340335930770864,4041.0998402756254,0.9999990026351393,1.3947200757351668,0.9500000000000001,0.5000004199126872,0.9234391189035449,0.5,94.60095993928319,51.40166086256159,0.0,0.8799999999999999,accumulate,1.0,0.0,0,0.0
3.2,39,43,11,53,0,39,0,86.05105555644994,1.459701249289759,11,31,0,0.22916666666666666,0.011839861498925242,4047.503927300402,0.999998025137131,1.3910980589947746,0.9500000000000001,0.5000018867776628,0.924528440197153,0.5,147.03458963258592,51.622109920759215,0.0,0.8859999999999999,accumulate,1.0,0.0,0,0.0
3.4,42,46,11,55,0,42,0,80.59259259259258,1.2,9,35,0,0.1875,0.009703331147341232,4056.2551556204903,0.9999983285953471,1.37613685806343,0.9500000000000001,0.5000098859422251,0.9271837202662725,0.5,242.77198960614547,51.622109920759215,0.0,0.9039999999999999,accumulate,1.0,0.0,0,0.0
3.6,39,43,12,57,0,39,0,86.60696517412934,1.2,9,36,0,0.1875,0.009687421538468688,4056.3203213784323,0.999997508073595,1.3612071023025507,0.9500000000000001,0.5000316559135068,0.9282240982280213,0.5,300.5544362919297,51.8256244232792,0.0,0.9159999999999999,accumulate,1.0,0.0,0,0.0
3.8000000000000003,40,44,13,60,0,40,0,84.50485436893203,1.2,8,39,0,0.16666666666666666,0.009005700723722865,4059.112649835631,0.9999970644261293,1.3378689982928078,0.9500000000000001,0.500072305104363,0.9280451354868785,0.5,381.36678444955436,56.000783848143996,0.0,0.9279999999999999,accumulate,1.0,0.0,0,0.0
4.0,40,44,15,62,0,40,0,84.50485436893203,1.2,6,41,0,0.125,0.006441350017865721,4069.616230326822,0.9999953751449184,1.2595871308132485,0.9500000000000001,0.5003890275369365,0.9214227124275847,0.5,462.48877181883336,57.397857682004,0.0,0.946,accumulate,1.0,0.0,0,0.0
4.2,42,46,15,65,1,41,0,80.59259259259258,1.2,7,43,0,0.14583333333333334,0.006757867073788892,4068.3197764657607,0.9999950439238208,1.2687193019608947,0.9500000000000001,0.5003377081409502,0.9242003365622962,0.5,443.21644196243886,57.397857682004,0.0,0.952,accumulate,1.0,0.0,0,0.0
4.4,41,44,18,74,1,40,0,82.50236966824644,1.2,10,46,0,0.20833333333333334,0.010726485389633944,4052.0643158440594,0.9999885209660431,1.2972854663336997,0.9500000000000001,0.5002068634982431,0.9340835759566221,0.5,417.55127396424507,56.699320765074,0.0,0.976,accumulate,1.0,0.0,0,0.0
