sim_time,n_batch,hard_ceiling,pool_depth,pooled_total,slots_occupied,slots_empty,slots_dead,slot_size_mb,slipway_multiplier,tasks_running,tasks_completed_cum,ooms_cum,cpu_util,mem_util,mem_avail_mb,beta,lambda_speed,sigma_volume,gamma_variance,merged_factor,alpha_mem,avg_task_latency_ms,p50_latency_ms,p99_latency_ms,theta_confidence,cold_start_phase,balance_metric,prefetch_hit_rate,defrag_merges,regression_r2
0.0,1,6,0,1,1,0,0,1392.6399999999999,1.5,1,0,0,0.020833333333333332,0.09842832895177966,3692.8375646135105,0.9993644918684593,1.397322859630286,1.2229047160952677,1.008278000988316,1.0192816680899397,0.5,0.0,0.0,0.0,0.7,bootstrap,1.0,0.0,0,0.0
0.2,1,46,7,8,1,0,0,1392.6399999999999,1.5,1,0,0,0.020833333333333332,0.09842832895177966,3692.8375646135105,0.9994088617198393,1.397322859630286,1.2229047160952677,1.008278000988316,1.0192907187563078,0.5,0.0,0.0,0.0,0.7,bootstrap,1.0,0.0,0,0.0
0.4,1,23,12,13,1,0,0,1392.6399999999999,1.5,1,0,0,0.020833333333333332,0.09842832895177966,3692.8375646135105,0.9962721927058896,1.397322859630286,1.222904716095268,1.008278000988316,1.0186501002708717,0.5,0.0,0.0,0.0,0.7,bootstrap,1.0,0.0,0,0.0
0.6,1,24,18,19,1,0,0,1392.6399999999999,1.5,1,0,0,0.020833333333333332,0.09842832895177966,3692.8375646135105,0.9885113150449871,1.397322859630286,1.222904716095268,1.008278000988316,1.0170580919263292,0.5,0.0,0.0,0.0,0.7,bootstrap,1.0,0.0,0,0.0
0.8,1,23,23,24,1,0,0,1392.6399999999999,1.5,1,0,0,0.020833333333333332,0.09842832895177966,3692.8375646135105,0.9620709099893783,1.397322859630286,1.2229047160952677,1.008278000988316,1.0115581352326974,0.5,0.0,0.0,0.0,0.7,bootstrap,1.0,0.0,0,0.0
1.0,1,25,25,26,1,0,0,1392.6399999999999,1.5,1,0,0,0.020833333333333332,0.09842832895177966,3692.8375646135105,0.9620709099893783,1.397322859630286,1.222904716095268,1.008278000988316,1.0115581352326974,0.5,0.0,0.0,0.0,0.7,bootstrap,1.0,0.0,0,0.0
1.2,1,28,28,29,1,0,0,1392.6399999999999,1.5,1,0,0,0.020833333333333332,0.09842832895177966,3692.8375646135105,0.9620709099893783,1.397322859630286,1.222904716095268,1.008278000988316,1.0115581352326974,0.5,0.0,0.0,0.0,0.7,bootstrap,1.0,0.0,0,0.0
1.4000000000000001,1,25,30,31,1,0,0,1392.6399999999999,1.5,1,0,0,0.020833333333333332,0.09842832895177966,3692.8375646135105,0.9087872380968218,1.397322859630286,1.222904716095268,1.008278000988316,1.0000964241659482,0.5,0.0,0.0,0.0,0.7,bootstrap,1.0,0.0,0,0.0
1.6,1,25,34,35,1,0,0,1392.6399999999999,1.5,1,0,0,0.020833333333333332,0.09842832895177966,3692.8375646135105,0.834093886084083,1.397322859630286,1.2229047160952677,1.008278000988316,0.9830880523830879,0.5,0.0,0.0,0.0,0.7,bootstrap,1.0,0.0,0,0.0
1.8,1,25,34,35,1,0,0,1392.6399999999999,1.5,1,0,0,0.020833333333333332,0.09842832895177966,3692.8375646135105,0.834093886084083,1.397322859630286,1.2229047160952677,1.008278000988316,0.9830880523830879,0.5,0.0,0.0,0.0,0.7,bootstrap,1.0,0.0,0,0.0
2.0,1,27,36,37,1,0,0,1392.6399999999999,1.5,1,0,0,0.020833333333333332,0.09842832895177966,3692.8375646135105,0.8485296419827038,1.397322859630286,1.2229047160952677,1.008278000988316,0.986467619366889,0.5,0.0,0.0,0.0,0.7,bootstrap,1.0,0.0,0,0.0
2.2,1,27,36,37,1,0,0,1392.6399999999999,1.5,1,0,0,0.020833333333333332,0.09842832895177966,3692.8375646135105,0.8485296419827038,1.397322859630286,1.2229047160952677,1.008278000988316,0.986467619366889,0.5,0.0,0.0,0.0,0.7,bootstrap,1.0,0.0,0,0.0
2.4,1,29,39,40,1,0,0,1392.6399999999999,1.5,1,0,0,0.020833333333333332,0.09842832895177966,3692.8375646135105,0.842393805298126,1.397322859630286,1.222904716095268,1.008278000988316,0.9850368177253912,0.5,0.0,0.0,0.0,0.7,bootstrap,1.0,0.0,0,0.0
2.6,1,33,44,45,1,0,0,1392.6399999999999,1.5,1,0,0,0.020833333333333332,0.09842832895177966,3692.8375646135105,0.8485296419827038,1.397322859630286,1.222904716095268,1.008278000988316,0.9864676193668891,0.5,0.0,0.0,0.0,0.7,bootstrap,1.0,0.0,0,0.0
2.8000000000000003,1,32,47,48,1,0,0,1392.6399999999999,1.5,1,0,0,0.020833333333333332,0.09842832895177966,3692.8375646135105,0.7694916103438421,1.397322859630286,1.2229047160952677,1.008278000988316,0.9673646394200967,0.5,0.0,0.0,0.0,0.7,bootstrap,1.0,0.0,0,0.0
3.0,1,30,53,54,1,0,0,1392.6399999999999,1.5,1,0,0,0.020833333333333332,0.09842832895177966,3692.8375646135105,0.6043042636630225,1.397322859630286,1.222904716095268,1.008278000988316,0.9217232918563569,0.5,0.0,0.0,0.0,0.7,bootstrap,1.0,0.0,0,0.0
3.2,1,34,61,62,1,0,0,1392.6399999999999,1.5,1,0,0,0.020833333333333332,0.09842832895177966,3692.8375646135105,0.5934266107829299,1.397322859630286,1.2229047160952677,1.008278000988316,0.9183808811015225,0.5,0.0,0.0,0.0,0.7,bootstrap,1.0,0.0,0,0.0
3.4,1,32,66,67,1,0,0,1392.6399999999999,1.5,1,0,0,0.020833333333333332,0.09842832895177966,3692.8375646135105,0.5283262126539869,1.397322859630286,1.222904716095268,1.008278000988316,0.8972838730837505,0.5,0.0,0.0,0.0,0.7,bootstrap,1.0,0.0,0,0.0
3.6,1,31,71,72,1,0,0,1392.6399999999999,1.5,1,0,0,0.020833333333333332,0.09842832895177966,3692.8375646135105,0.5094305457116605,1.397322859630286,1.222904716095268,1.008278000988316,0.8907717327182051,0.5,0.0,0.0,0.0,0.7,bootstrap,1.0,0.0,0,0.0
3.8000000000000003,1,29,75,76,1,0,0,1392.6399999999999,1.5,1,0,0,0.020833333333333332,0.09842832895177966,3692.8375646135105,0.5021797378336471,1.397322859630286,1.222904716095268,1.008278000988316,0.8882214719668502,0.5,0.0,0.0,0.0,0.7,bootstrap,1.0,0.0,0,0.0
4.0,2,34,77,82,2,0,0,994.7428571428571,1.5,2,3,0,0.041666666666666664,0.0942185238056713,3710.0809264919703,0.5092565667332242,1.00010733806895,1.1581701850379313,0.5064672783111119,0.747936876426938,0.5,3933.132092591774,3920.0,0.0,0.718,warmup,1.0,0.0,0,0.0
4.2,2,33,79,84,2,0,0,994.7428571428571,1.5,2,3,0,0.041666666666666664,0.0942185238056713,3710.0809264919703,0.5056605746056135,1.00010733806895,1.1581701850379313,0.5064672783111119,0.7468776051853184,0.5,3933.132092591774,3920.0,0.0,0.718,warmup,1.0,0.0,0,0.0
4.4,2,31,84,89,2,0,0,994.7428571428571,1.5,2,3,0,0.041666666666666664,0.0942185238056713,3710.0809264919703,0.5011780518716572,1.00010733806895,1.1581701850379313,0.5064672783111119,0.745548717481491,0.5,3933.132092591774,3920.0,0.0,0.718,warmup,1.0,0.0,0,0.0
4.6000000000000005,2,31,91,96,2,0,0,994.7428571428571,1.5,2,3,0,0.041666666666666664,0.0942185238056713,3710.0809264919703,0.5003815266400403,1.00010733806895,1.1581701850379313,0.5064672783111119,0.7453115856894114,0.5,3933.132092591774,3920.0,0.0,0.718,warmup,1.0,0.0,0,0.0
4.8,2,31,91,96,2,0,0,994.7428571428571,1.5,2,3,0,0.041666666666666664,0.0942185238056713,3710.0809264919703,0.5003815266400403,1.00010733806895,1.1581701850379313,0.5064672783111119,0.7453115856894114,0.5,3933.132092591774,3920.0,0.0,0.718,warmup,1.0,0.0,0,0.0
5.0,2,29,94,99,2,0,0,994.7428571428571,1.5,2,3,0,0.041666666666666664,0.0942185238056713,3710.0809264919703,0.5000827067648421,1.00010733806895,1.1581701850379313,0.5064672783111119,0.7452225467770174,0.5,3933.132092591774,3920.0,0.0,0.718,warmup,1.0,0.0,0,0.0
5.2,2,31,98,103,2,0,0,994.7428571428571,1.5,2,3,0,0.041666666666666664,0.0942185238056713,3710.0809264919703,0.5001234288499551,1.00010733806895,1.1581701850379311,0.5064672783111119,0.7452346831805139,0.5,3933.132092591774,3920.0,0.0,0.718,warmup,1.0,0.0,0,0.0
5.4,2,29,104,109,2,0,0,994.7428571428571,1.5,2,3,0,0.041666666666666664,0.0942185238056713,3710.0809264919703,0.5000147508305924,1.00010733806895,1.1581701850379311,0.5064672783111119,0.7452022921084877,0.5,3933.132092591774,3920.0,0.0,0.718,warmup,1.0,0.0,0,0.0
