sim_time,n_batch,hard_ceiling,pool_depth,pooled_total,slots_occupied,slots_empty,slots_dead,slot_size_mb,slipway_multiplier,tasks_running,tasks_completed_cum,ooms_cum,cpu_util,mem_util,mem_avail_mb,beta,lambda_speed,sigma_volume,gamma_variance,merged_factor,alpha_mem,avg_task_latency_ms,p50_latency_ms,p99_latency_ms,theta_confidence,cold_start_phase,balance_metric,prefetch_hit_rate,defrag_merges,regression_r2
0.0,1,6,0,1,1,0,0,1392.6399999999999,1.5,1,0,0,0.020833333333333332,0.09842832895177966,3692.8375646135105,0.9993644918684593,1.397322859630286,1.2229047160952677,1.008278000988316,1.0192816680899397,0.5,0.0,0.0,0.0,0.7,bootstrap,1.0,0.0,0,0.0
0.2,1,46,7,8,1,0,0,1392.6399999999999,1.5,1,0,0,0.020833333333333332,0.09842832895177966,3692.8375646135105,0.9997035498734707,1.397322859630286,1.2229047160952677,1.008278000988316,1.0193508217812495,0.5,0.0,0.0,0.0,0.7,bootstrap,1.0,0.0,0,0.0
0.4,1,23,12,13,1,0,0,1392.6399999999999,1.5,1,0,0,0.020833333333333332,0.09842832895177966,3692.8375646135105,0.9999234357405062,1.397322859630286,1.222904716095268,1.008278000988316,1.019395659297708,0.5,0.0,0.0,0.0,0.7,bootstrap,1.0,0.0,0,0.0
0.6,1,24,18,19,1,0,0,1392.6399999999999,1.5,1,0,0,0.020833333333333332,0.09842832895177966,3692.8375646135105,0.9997236106815381,1.397322859630286,1.222904716095268,1.008278000988316,1.0193549127614316,0.5,0.0,0.0,0.0,0.7,bootstrap,1.0,0.0,0,0.0
0.8,1,23,23,24,1,0,0,1392.6399999999999,1.5,1,0,0,0.020833333333333332,0.09842832895177966,3692.8375646135105,0.9966535745378576,1.397322859630286,1.2229047160952677,1.008278000988316,1.0187280779902543,0.5,0.0,0.0,0.0,0.7,bootstrap,1.0,0.0,0,0.0
1.0,1,25,25,26,1,0,0,1392.6399999999999,1.5,1,0,0,0.020833333333333332,0.09842832895177966,3692.8375646135105,0.9966535745378576,1.397322859630286,1.222904716095268,1.008278000988316,1.0187280779902543,0.5,0.0,0.0,0.0,0.7,bootstrap,1.0,0.0,0,0.0
1.2,1,28,28,29,1,0,0,1392.6399999999999,1.5,1,0,0,0.020833333333333332,0.09842832895177966,3692.8375646135105,0.9966535745378576,1.397322859630286,1.222904716095268,1.008278000988316,1.0187280779902543,0.5,0.0,0.0,0.0,0.7,bootstrap,1.0,0.0,0,0.0
1.4000000000000001,1,25,30,31,1,0,0,1392.6399999999999,1.5,1,0,0,0.020833333333333332,0.09842832895177966,3692.8375646135105,0.9762870634112166,1.397322859630286,1.222904716095268,1.008278000988316,1.0145301019606492,0.5,0.0,0.0,0.0,0.7,bootstrap,1.0,0.0,0,0.0
1.6,1,25,34,35,1,0,0,1392.6399999999999,1.5,1,0,0,0.020833333333333332,0.09842832895177966,3692.8375646135105,0.9010919442792908,1.397322859630286,1.2229047160952677,1.008278000988316,0.9983969645626338,0.5,0.0,0.0,0.0,0.7,bootstrap,1.0,0.0,0,0.0
1.8,1,25,34,35,1,0,0,1392.6399999999999,1.5,1,0,0,0.020833333333333332,0.09842832895177966,3692.8375646135105,0.9010919442792908,1.397322859630286,1.2229047160952677,1.008278000988316,0.9983969645626338,0.5,0.0,0.0,0.0,0.7,bootstrap,1.0,0.0,0,0.0
