sim_time,n_batch,hard_ceiling,pool_depth,pooled_total,slots_occupied,slots_empty,slots_dead,slot_size_mb,slipway_multiplier,tasks_running,tasks_completed_cum,ooms_cum,cpu_util,mem_util,mem_avail_mb,beta,lambda_speed,sigma_volume,gamma_variance,merged_factor,alpha_mem,avg_task_latency_ms,p50_latency_ms,p99_latency_ms,theta_confidence,cold_start_phase,balance_metric,prefetch_hit_rate,defrag_merges,regression_r2
0.0,1,24,0,1,0,1,0,717.8556701030928,1.4249999999999998,0,1,0,0.0,0.0,2048.0,1.0,1.4,0.9851851851851852,1.0,0.9754470319980117,0.5,20.0,20.0,0.0,0.7,warmup,1.0,0.0,0,0.0
0.2,2,24,2,5,2,0,0,508.26277372262774,1.4249999999999998,2,1,0,0.08333333333333333,0.045764172753595456,1954.2749742006365,1.0,1.4,0.9623931623931624,1.0,0.9729651574254765,0.5,20.0,20.0,0.0,0.706,warmup,1.0,0.0,0,0.0
0.4,2,24,7,10,2,0,0,508.26277372262774,1.4249999999999998,2,1,0,0.08333333333333333,0.045764172753595456,1954.2749742006365,1.0,1.4,0.9623931623931624,1.0,0.9729651574254765,0.5,20.0,20.0,0.0,0.706,warmup,1.0,0.0,0,0.0
0.6,2,24,10,13,2,0,0,508.26277372262774,1.4249999999999998,2,1,0,0.08333333333333333,0.045764172753595456,1954.2749742006365,1.0,1.4,0.9623931623931624,1.0,0.9729651574254765,0.5,20.0,20.0,0.0,0.706,warmup,1.0,0.0,0,0.0
0.8,2,24,15,18,2,0,0,508.26277372262774,1.4249999999999998,2,1,0,0.08333333333333333,0.045764172753595456,1954.2749742006365,0.925,1.4,0.9623931623931624,1.0,0.9579120460829499,0.5,20.0,20.0,0.0,0.706,warmup,1.0,0.0,0,0.0
1.0,2,24,22,25,2,0,0,508.26277372262774,1.4249999999999998,2,1,0,0.08333333333333333,0.045764172753595456,1954.2749742006365,0.75,1.4,0.9623931623931624,1.0,0.9185642540504706,0.5,20.0,20.0,0.0,0.706,warmup,1.0,0.0,0,0.0
1.2,2,24,26,29,2,0,0,508.26277372262774,1.4249999999999998,2,1,0,0.08333333333333333,0.045764172753595456,1954.2749742006365,0.8375,1.4,0.9623931623931624,1.0,0.9390619665145312,0.5,20.0,20.0,0.0,0.706,warmup,1.0,0.0,0,0.0
1.4000000000000001,2,24,33,36,2,0,0,508.26277372262774,1.4249999999999998,2,1,0,0.08333333333333333,0.045764172753595456,1954.2749742006365,0.79375,1.4,0.9623931623931624,1.0,0.9290391930577352,0.5,20.0,20.0,0.0,0.706,warmup,1.0,0.0,0,0.0
1.6,2,24,37,40,2,0,0,508.26277372262774,1.4249999999999998,2,1,0,0.08333333333333333,0.045764172753595456,1954.2749742006365,0.7687499999999999,1.4,0.9623931623931624,1.0,0.9231118241996337,0.5,20.0,20.0,0.0,0.706,warmup,1.0,0.0,0,0.0
1.8,2,24,39,42,2,0,0,508.26277372262774,1.4249999999999998,2,1,0,0.08333333333333333,0.045764172753595456,1954.2749742006365,0.75625,1.4,0.9623931623931624,1.0,0.920090116706912,0.5,20.0,20.0,0.0,0.706,warmup,1.0,0.0,0,0.0
2.0,2,24,44,47,2,0,0,508.26277372262774,1.4249999999999998,2,1,0,0.08333333333333333,0.045764172753595456,1954.2749742006365,0.725,1.4,0.9623931623931624,1.0,0.9123571701026019,0.5,20.0,20.0,0.0,0.706,warmup,1.0,0.0,0,0.0
2.2,2,24,51,54,2,0,0,508.26277372262774,1.4249999999999998,2,1,0,0.08333333333333333,0.045764172753595456,1954.2749742006365,0.6749999999999999,1.4,0.9623931623931624,1.0,0.8994106850768505,0.5,20.0,20.0,0.0,0.706,warmup,1.0,0.0,0,0.0
2.4,2,24,55,58,2,0,0,508.26277372262774,1.4249999999999998,2,1,0,0.08333333333333333,0.045764172753595456,1954.2749742006365,0.6416666666666666,1.4,0.9623931623931624,1.0,0.8903467627669409,0.5,20.0,20.0,0.0,0.706,warmup,1.0,0.0,0,0.0
2.6,2,24,60,63,2,0,0,508.26277372262774,1.4249999999999998,2,1,0,0.08333333333333333,0.045764172753595456,1954.2749742006365,0.6,1.4,0.9623931623931624,1.0,0.8784712205789381,0.5,20.0,20.0,0.0,0.706,warmup,1.0,0.0,0,0.0
2.8000000000000003,2,24,64,67,2,0,0,508.26277372262774,1.4249999999999998,2,1,0,0.08333333333333333,0.045764172753595456,1954.2749742006365,0.5666666666666667,1.4,0.9623931623931624,1.0,0.8684859989491227,0.5,20.0,20.0,0.0,0.706,warmup,1.0,0.0,0,0.0
3.0,2,24,69,72,2,0,0,508.26277372262774,1.4249999999999998,2,1,0,0.08333333333333333,0.045764172753595456,1954.2749742006365,0.5249999999999999,1.4,0.9623931623931624,1.0,0.8553210271682485,0.5,20.0,20.0,0.0,0.706,warmup,1.0,0.0,0,0.0
3.2,2,24,72,75,2,0,0,508.26277372262774,1.4249999999999998,2,1,0,0.08333333333333333,0.045764172753595456,1954.2749742006365,0.49999999999999994,1.4,0.9623931623931624,1.0,0.8470153658642506,0.5,20.0,20.0,0.0,0.706,warmup,1.0,0.0,0,0.0
3.4,2,24,78,81,2,0,0,508.26277372262774,1.4249999999999998,2,1,0,0.08333333333333333,0.045764172753595456,1954.2749742006365,0.4875,1.4,0.9623931623931624,1.0,0.8427372916724968,0.5,20.0,20.0,0.0,0.706,warmup,1.0,0.0,0,0.0
3.6,2,24,79,82,2,0,0,508.26277372262774,1.4249999999999998,2,1,0,0.08333333333333333,0.045764172753595456,1954.2749742006365,0.48541666666666666,1.4,0.9623931623931624,1.0,0.8420157689604357,0.5,20.0,20.0,0.0,0.706,warmup,1.0,0.0,0,0.0
3.8000000000000003,2,24,87,90,2,0,0,508.26277372262774,1.4249999999999998,2,1,0,0.08333333333333333,0.045764172753595456,1954.2749742006365,0.46875,1.4,0.9623931623931624,1.0,0.8361525995518204,0.5,20.0,20.0,0.0,0.706,warmup,1.0,0.0,0,0.0
4.0,2,24,91,94,2,0,0,508.26277372262774,1.4249999999999998,2,1,0,0.08333333333333333,0.045764172753595456,1954.2749742006365,0.4604166666666667,1.4,0.9623931623931624,1.0,0.8331582429388176,0.5,20.0,20.0,0.0,0.706,warmup,1.0,0.0,0,0.0
4.2,2,24,93,96,2,0,0,508.26277372262774,1.4249999999999998,2,1,0,0.08333333333333333,0.045764172753595456,1954.2749742006365,0.45625,1.4,0.9623931623931624,1.0,0.831644775642748,0.5,20.0,20.0,0.0,0.706,warmup,1.0,0.0,0,0.0
4.4,2,24,99,102,2,0,0,508.26277372262774,1.4249999999999998,2,1,0,0.08333333333333333,0.045764172753595456,1954.2749742006365,0.44375,1.4,0.9623931623931624,1.0,0.8270370417076012,0.5,20.0,20.0,0.0,0.706,warmup,1.0,0.0,0,0.0
4.6000000000000005,2,24,103,106,2,0,0,508.26277372262774,1.4249999999999998,2,1,0,0.08333333333333333,0.045764172753595456,1954.2749742006365,0.4354166666666667,1.4,0.9623931623931624,1.0,0.8239071996047804,0.5,20.0,20.0,0.0,0.706,warmup,1.0,0.0,0,0.0
4.8,2,24,107,110,2,0,0,508.26277372262774,1.4249999999999998,2,1,0,0.08333333333333333,0.045764172753595456,1954.2749742006365,0.42708333333333337,1.4,0.9623931623931624,1.0,0.8207290635758012,0.5,20.0,20.0,0.0,0.706,warmup,1.0,0.0,0,0.0
5.0,2,24,112,115,2,0,0,508.26277372262774,1.4249999999999998,2,1,0,0.08333333333333333,0.045764172753595456,1954.2749742006365,0.41666666666666663,1.4,0.9623931623931624,1.0,0.8166858665413532,0.5,20.0,20.0,0.0,0.706,warmup,1.0,0.0,0,0.0
5.2,2,24,115,118,2,0,0,508.26277372262774,1.4249999999999998,2,1,0,0.08333333333333333,0.045764172753595456,1954.2749742006365,0.41041666666666665,1.4,0.9623931623931624,1.0,0.8142209748878093,0.5,20.0,20.0,0.0,0.706,warmup,1.0,0.0,0,0.0
5.4,2,24,118,121,2,0,0,508.26277372262774,1.4249999999999998,2,1,0,0.08333333333333333,0.045764172753595456,1954.2749742006365,0.4041666666666667,1.4,0.9623931623931624,1.0,0.8117258687886619,0.5,20.0,20.0,0.0,0.706,warmup,1.0,0.0,0,0.0
5.6000000000000005,2,24,122,125,2,0,0,508.26277372262774,1.4249999999999998,2,1,0,0.08333333333333333,0.045764172753595456,1954.2749742006365,0.39583333333333337,1.4,0.9623931623931624,1.0,0.8083505922942812,0.5,20.0,20.0,0.0,0.706,warmup,1.0,0.0,0,0.0
5.8,2,24,130,133,2,0,0,508.26277372262774,1.4249999999999998,2,1,0,0.08333333333333333,0.045764172753595456,1954.2749742006365,0.37916666666666665,1.4,0.9623931623931624,1.0,0.8014257979209106,0.5,20.0,20.0,0.0,0.706,warmup,1.0,0.0,0,0.0
6.0,2,24,131,134,2,0,0,508.26277372262774,1.4249999999999998,2,1,0,0.08333333333333333,0.045764172753595456,1954.2749742006365,0.3770833333333333,1.4,0.9623931623931624,1.0,0.8005431682478774,0.5,20.0,20.0,0.0,0.706,warmup,1.0,0.0,0,0.0
